date,excellent,fair,good,link,product_id,product_name,rating,reviews
28_Oct_22,374.00,334.00,354.00,https://www.backmarket.co.uk/en-gb/p/iphone-11-pro-256-gb-midnight-green-unlocked/a998bc4e-a6ae-49ad-bfe0-298b68630d06,iPhone 11 Pro 256 GB - Midnight Green - Unlocked,iPhone 11 Pro,4.1,398 reviews
28_Oct_22,374.00,334.00,354.00,https://www.backmarket.co.uk/en-gb/p/iphone-11-pro-256-gb-space-gray-unlocked/934ce03d-d77d-4ec3-9316-ba84614ad715,iPhone 11 Pro 256 GB - Space Gray - Unlocked,iPhone 11 Pro,4.1,396 reviews
28_Oct_22,398.62,336.92,373.52,https://www.backmarket.co.uk/en-gb/p/iphone-11-pro-max-64-gb-gold-unlocked/e950ab8a-c1b4-4174-807d-98a9db6e2a6c,iPhone 11 Pro Max 64 GB - Gold - Unlocked,iPhone 11 Pro Max,4.2,320 reviews
28_Oct_22,200.04,169.70,190.00,https://www.backmarket.co.uk/en-gb/p/iphone-8-plus-64-gb-gold-unlocked/c1604b3a-f63e-46ca-974d-2eb9ea085b78,iPhone 8 Plus 64 GB - Gold - Unlocked,iPhone 8 Plus,4.4,181 reviews
28_Oct_22,798.40,737.55,774.99,https://www.backmarket.co.uk/en-gb/p/iphone-13-pro-max-128-gb-sierra-blue-unlocked/5becd0a2-df06-4ca8-8d3b-b0bb11697fbf,iPhone 13 Pro Max 128 GB - Sierra Blue - Unlocked,iPhone 13 Pro Max,4.5,115 reviews
28_Oct_22,394.88,336.92,378.05,https://www.backmarket.co.uk/en-gb/p/iphone-11-pro-max-64-gb-midnight-green-unlocked/b62ace87-ab2c-4421-9403-84771de245a5,iPhone 11 Pro Max 64 GB - Midnight Green - Unlocked,iPhone 11 Pro Max,4.2,322 reviews
28_Oct_22,184.34,175.79,177.32,https://www.backmarket.co.uk/en-gb/p/iphone-8-plus-64-gb-space-gray-unlocked/4f28f0c9-3f45-4541-bb3c-a3c4f6054ccb,iPhone 8 Plus 64 GB - Space Gray - Unlocked,iPhone 8 Plus,4.4,181 reviews
28_Oct_22,393.05,325.45,372.50,https://www.backmarket.co.uk/en-gb/p/iphone-11-pro-max-64-gb-space-gray-unlocked/57a443a0-5117-4d98-9147-19161f6e99c3,iPhone 11 Pro Max 64 GB - Space Gray - Unlocked,iPhone 11 Pro Max,4.2,322 reviews
28_Oct_22,813.13,741.70,819.99,https://www.backmarket.co.uk/en-gb/p/iphone-13-pro-max-128-gb-graphite-unlocked/fa941fc6-8030-4771-aa55-6669d698d7a4,iPhone 13 Pro Max 128 GB - Graphite - Unlocked,iPhone 13 Pro Max,4.5,115 reviews
28_Oct_22,315.00,210.41,258.37,https://www.backmarket.co.uk/en-gb/p/iphone-xr-128-gb-productred-unlocked/a34538f4-69bd-4ed8-9c1c-91c140d14445,iPhone XR 128 GB - (Product)Red - Unlocked,iPhone XR,4.5,730 reviews
28_Oct_22,313.89,206.45,245.10,https://www.backmarket.co.uk/en-gb/p/iphone-xr-128-gb-black-unlocked/2963532c-c4a6-4482-bba5-11594510123d,iPhone XR 128 GB - Black - Unlocked,iPhone XR,4.5,730 reviews
28_Oct_22,739.00,699.00,709.00,https://www.backmarket.co.uk/en-gb/p/iphone-13-pro-256-gb-sierra-blue-unlocked/6741de0a-127a-4f21-8103-0cd77abb8574,iPhone 13 Pro 256 GB - Sierra Blue - Unlocked,iPhone 13 Pro,4.5,131 reviews
28_Oct_22,739.00,690.98,709.00,https://www.backmarket.co.uk/en-gb/p/iphone-13-pro-256-gb-graphite-unlocked/23011c7e-5396-4453-a726-d689e095aa5c,iPhone 13 Pro 256 GB - Graphite - Unlocked,iPhone 13 Pro,4.5,131 reviews
28_Oct_22,569.60,458.61,529.99,https://www.backmarket.co.uk/en-gb/p/iphone-12-pro-256-gb-graphite-unlocked/4b95c04e-ff61-49ce-8e61-08a3906c33a2,iPhone 12 Pro 256 GB - Graphite - Unlocked,iPhone 12 Pro,4.3,216 reviews
28_Oct_22,199.00,95.92,118.12,https://www.backmarket.co.uk/en-gb/p/iphone-7-128-gb-black-unlocked/0db0c960-c786-45e5-b530-2c40be84b0ef,iPhone 7 128 GB - Black - Unlocked,iPhone 7,4.2,286 reviews
28_Oct_22,575.29,517.00,529.56,https://www.backmarket.co.uk/en-gb/p/iphone-12-pro-256-gb-pacific-blue-unlocked/65b9f551-e429-483d-89ec-b66a453138be,iPhone 12 Pro 256 GB - Pacific Blue - Unlocked,iPhone 12 Pro,4.3,216 reviews
28_Oct_22,359.00,309.00,319.00,https://www.backmarket.co.uk/en-gb/p/iphone-12-mini-64-gb-blue-unlocked/463cf129-36b9-4abf-971b-c23391ca5800,iPhone 12 mini 64 GB - Blue - Unlocked,iPhone 12 mini,4.3,179 reviews
28_Oct_22,352.53,309.00,319.00,https://www.backmarket.co.uk/en-gb/p/iphone-12-mini-64-gb-black-unlocked/e3464129-30d2-4eeb-b094-7de36afd0f64,iPhone 12 mini 64 GB - Black - Unlocked,iPhone 12 mini,4.3,179 reviews
28_Oct_22,617.48,596.21,610.11,https://www.backmarket.co.uk/en-gb/p/iphone-12-pro-max-256-gb-graphite-unlocked/a05c14b7-f865-42a4-ac25-72060adae132,iPhone 12 Pro Max 256 GB - Graphite - Unlocked,iPhone 12 Pro Max,4.2,180 reviews
28_Oct_22,405.13,341.48,376.19,https://www.backmarket.co.uk/en-gb/p/iphone-12-mini-128-gb-blue-unlocked/5f5e9d5b-aff6-4a52-86ac-1aef2e4a9117,iPhone 12 mini 128 GB - Blue - Unlocked,iPhone 12 mini,4.3,179 reviews
28_Oct_22,406.09,354.08,375.16,https://www.backmarket.co.uk/en-gb/p/iphone-12-mini-128-gb-black-unlocked/76cef1d9-d967-4ecd-807f-f1675e2cf26c,iPhone 12 mini 128 GB - Black - Unlocked,iPhone 12 mini,4.3,178 reviews
28_Oct_22,625.84,601.58,612.17,https://www.backmarket.co.uk/en-gb/p/iphone-12-pro-max-256-gb-pacific-blue-unlocked/3c52ddef-7498-4cc2-9abe-0a7bf225a58b,iPhone 12 Pro Max 256 GB - Pacific Blue - Unlocked,iPhone 12 Pro Max,4.2,180 reviews
